"","X","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"2363",113,"sbm",1,1,1000,49580,1,1000,8,193,99.16,8,7.8757037340493,0.806359271202501,0.000506089547871711,0.021093697547499,3,0.001965949559463,0.199065564507558,0.00707957130992693,141.251490552515,0.49576402963546,0.0939339339339339,2.984,2,1.99239439439439,6969.13890456551,5,1384.203,1125.30939613425,3807,1384203,-0.00630053725036869
"2364",114,"sbm",1,1,1000,216887,1,1000,265,562,433.774,265,262.073138409064,0.841246940332901,0.000642224925358918,0.060102567747835,2,0.000325092095874389,0.499504069983674,0.00215684318912073,463.640567401502,0.240657725862368,0.128354354354354,2,2,1.56579179179179,12967.0998514241,14857,49748.964,24277.8416646249,79979,49748964,0.14421771698312
"2365",115,"sbm",1,1,1000,196194,1,1000,182,557,392.388,182,181.086070344387,0.923679272661763,0.000627804250634611,0,2,0.000634545805599864,0.495138870247233,0.00225806922103981,442.856220120442,0.289146979322537,0.164776776776777,2,2,1.60721921921922,12230.3586045703,9294,43272.108,25003.0374072817,76318,43272108,-0.113582163539259
"2366",116,"sbm",1,1,1000,294022,1,1000,451,700,588.044,451,448.613576518845,0.947191079133071,0.000711102701081534,0,2,0.000176695042129051,0.604139654363832,0.00167645956200173,596.495151249564,0.156047006745035,0.112068068068068,2,2,1.41136736736737,13509.450975953,63104,105878.973,23775.9048548723,146531,105878973,-0.0736664239007578
"2367",117,"sbm",1,1,1000,26645,1,1000,12,120,53.29,12,10.2193025968408,0.234935481961645,0.000448433106652938,0.307900168887221,3,0.00252601448039765,0.176378043639721,0.0111823601267049,89.4265601062048,0.660753782855825,0.0667767767767768,3,3,2.24245245245245,5545.61691147648,0,351.465,429.955523894655,1458,351465,0.708376679732583
"2368",118,"sbm",1,1,1000,199944,1,1000,50,641,399.888,50,49.7851024133537,0.906416566421052,0.000642372008127671,0.00416067026164998,3,0.000909744858454273,0.837315753354538,0.00173083204459458,577.75680957781,0.368526012697164,0.241353353353353,2.056,2,1.59977577577578,7469.2868982998,1016,96372.651,76978.726820012,166586,96372651,0.0299712132292009
"2369",119,"sbm",1,1,1000,47614,1,1000,37,185,95.228,37,36.6363109394929,0.814195170378883,0.00052570500834609,0.00919752279098833,3,0.00203038794151993,0.119260100510525,0.00904824821679083,110.518630351486,0.458831373738791,0.0898618618618619,2.266,2,1.90512112112112,7468.20893699825,108,646.239,453.193214831124,1989,646239,-0.339239584820927
"2370",120,"sbm",1,1,1000,117461,1,1000,2,420,234.922,2,1.67372613113918,0.488256734167439,0.000536277287790173,0.0102591939453707,5,0.00350065282608966,0.627806249148447,0.00261157855816157,382.910173953929,0.445707189142386,0.185263263263263,3.389,3,1.93324724724725,7291.12276244067,0,27992.421,22962.0836654259,55384,27992421,0.395802643160593
"2371",121,"sbm",1,1,1000,60586,0,999,0,243,121.172,0,4.59646209982623e-13,1.11022302462516e-15,-1,0.00422457831924828,4,0.00374205252392906,0.30958478054739,0.00515129916464611,194.125786144028,0.50159751020366,0.12194994994995,3.392,0,2.09097674829138,6677.29711222236,0,3619.221,3007.8086516672,9074,3619221,0.0294071750252179
"2372",122,"sbm",1,1,1000,187238,1,1000,234,556,374.476,234,231.190635433486,0.741770908328341,0.000619199157550445,0.124536223139811,2,0.000485970389015884,0.489383920156267,0.00237541838950178,420.978470327384,0.369394188859467,0.181705705705706,2,2,1.62514914914915,12168.2434437311,10358,37515.702,27734.2913636646,80549,37515702,0.245682674363144
"2373",123,"sbm",1,1,1000,135227,1,1000,181,357,270.454,181,177.157722881555,0.896535331259159,0.000579420671070283,0.016606761200342,2,0.000517324684976355,0.291117018113743,0.00355587561642339,281.224684964046,0.245004935549268,0.0866326326326326,2,2,1.72927527527528,11972.2106068445,4639,11035.314,4092.25644824982,18567,11035314,-0.012611208290977
"2374",124,"sbm",1,1,1000,150458,1,1000,203,434,300.916,203,202.50539340365,0.925307807360061,0.000590501011951572,2.08544764628449e-05,2,0.00105058362426973,0.101877905943128,0.00320928123846916,311.596250279706,0.222764477048744,0.133217217217217,2,2,1.69878278278278,9695.23028935104,1962,4903.014,2777.52338026738,11813,4903014,-0.881174251974688
"2375",125,"sbm",1,1,1000,108664,1,1000,66,420,217.328,66,29.3243749697613,0.167859074515659,0.000565721286730334,0.321830255467042,3,0.00123307385890694,0.818351537513235,0.00260948407520874,383.217513952449,0.588661773417934,0.202874874874875,2.004,2,1.78245845845846,7030.96050490938,267,28402.116,34101.4107043179,74078,28402116,0.826687498381484
"2376",126,"sbm",1,1,1000,152258,1,1000,142,537,304.516,142,141.45515436815,0.916686538462113,0.000595843231134354,0,2,0.00133132121795244,0.410933983081278,0.00272827634672023,366.531785243141,0.375749550449254,0.232716716716717,2,2,1.69517917917918,10768.0227061345,6094,24072.786,18249.6281290072,54031,24072786,-0.396462651087521
"2377",127,"sbm",1,1,1000,214389,1,1000,387,480,428.778,387,150.338917205058,0.348456326713814,0.000637319577180217,0.314451465531716,2,0.000191357537885444,0.551026055980942,0.00232739223350094,429.665436536998,0.142106108220073,0.0512732732732733,2,2,1.57079279279279,11498.5074605674,36654,50600.094,8356.79506059882,67407,50600094,0.210219245619602
"2378",128,"sbm",1,1,1000,231916,1,1000,359,619,463.832,359,358.764854776116,0.972750450314214,0.000655122052859181,0,2,0.000516186692717684,0.0947701655380221,0.00209822036046318,476.594364845097,0.165201697732714,0.155323323323323,2,2,1.5357037037037,5927.31349232378,5348,10718.517,5877.07875584575,28218,10718517,-0.937535289424696
"2379",129,"sbm",1,1,1000,108388,1,1000,124,343,216.776,124,45.6280653322345,0.206056222467152,0.000562414370325833,0.38892417490131,2,0.000706609609821585,0.479742669824266,0.00352864577857732,283.394838345939,0.567515385773763,0.12635035035035,2,2,1.78300700700701,9629.43704075127,1512,12554.1,12463.3701288604,33485,12554100,0.773834008253679
"2380",130,"sbm",1,1,1000,49093,1,1000,48,156,98.186,48,33.7348559373804,0.333540726635692,0.000526106717126226,0.328080944688886,3,0.000805325652997173,0.163833014685309,0.00867928344757325,115.216884670313,0.53832945719861,0.0578718718718719,2.623,2,1.90305505505506,7790.82013780946,121,842.007,725.742871592044,2550,842007,0.585528763983717
"2381",131,"sbm",1,1,1000,173719,1,1000,237,435,347.438,237,48.0124389319668,0.157253933684736,0.000606929652262292,0.355341038011672,2,0.000397056743820148,0.564066238247635,0.00257407260044522,388.489431038983,0.379317649891383,0.0876496496496496,2,2,1.65221421421421,10751.571847983,13734,35330.079,15500.854800956,56530,35330079,0.813110157104551
"2382",132,"sbm",1,1,1000,135116,1,1000,220,313,270.232,220,216.785463029697,0.899242231852873,0.000578818006938666,0.000916324191838316,2,0.000238663372848574,0.254698933865053,0.00369107457718113,270.923813401706,0.140824994560174,0.0428108108108108,2,2,1.7294974974975,11927.2209019065,6029,9289.338,956.758127151199,12976,9289338,-0.0147617148756082
"2383",133,"sbm",1,1,1000,42355,1,1000,42,145,84.71,42,40.2094271580394,0.64386453286581,0.000520849007273648,0.160273923514505,3,0.00139929457957192,0.117957072424667,0.0101743684434003,98.2861988498811,0.500763890460212,0.0603503503503503,2.721,2,1.92252452452452,7344.93291440457,47,467.376,395.543088624942,1507,467376,0.292337922461322
"2384",134,"sbm",1,1,1000,191460,1,1000,272,465,382.92,272,107.757020997667,0.307402522201657,0.000619963983706306,0.304098206831365,2,0.000269526853961165,0.522194158461533,0.00247165599358169,404.58704714441,0.288454611908234,0.0821621621621622,2,2,1.6166966966967,11555.3763526064,17232,39074.133,14034.2348360266,58216,39074133,0.656608735852187
"2385",135,"sbm",1,1,1000,27131,1,1000,36,80,54.262,36,33.501701358927,0.743795753657906,0.000491868190432806,0.0161996538360824,3,0.00123575294232093,0.0388446927998811,0.0181528606788533,55.0877361806079,0.325821895406706,0.0257637637637638,3,3,2.03574174174174,6074.04711654919,9,56.988,19.2992309773295,128,56988,4.4830032515826e-05
"2386",136,"sbm",1,1,1000,149262,1,1000,235,379,298.524,235,108.982830987572,0.353383195435918,0.000588745110768866,0.320277748002398,2,0.00029946161271455,0.412059081572335,0.00320114165950648,312.388549575831,0.361869335899519,0.0805565565565566,2,2,1.70117717717718,11345.1692326448,8734,18628.341,9401.13065084372,36170,18628341,0.582261772031112
"2387",137,"sbm",1,1,1000,53238,1,1000,77,138,106.476,77,74.1911091770059,0.820234187484966,0.000528684296177089,0.0174790348262565,3,0.000625951184045456,0.105895832318539,0.00930801473976783,107.434294847812,0.23583456678588,0.0315555555555556,2.017,2,1.89343543543544,8360.62341506653,320,600.024,115.130814852187,1025,600024,-0.00503392966956501
"2388",138,"sbm",1,1,1000,324857,1,1000,533,792,649.714,533,529.777919261001,0.954765248282035,0.000744582745159034,0,2,0.000213491547711221,0.66142463362661,0.00151822747728044,658.662825541316,0.164373136096921,0.142428428428428,2,2,1.34963563563564,12751.7052740648,98229,141673.311,30871.2895770557,200855,141673311,-0.186221028746002
"2389",139,"sbm",1,1,1000,91736,1,1000,42,383,183.472,42,18.3838622437374,0.143538244117499,0.000554455227198624,0.287824423557146,3,0.00109298971913486,0.7871334872392,0.00286193507772829,349.413935970123,0.606117389169201,0.199727727727728,2.471,2,1.81741941941942,6845.86769365409,76,21397.554,26012.4542931542,58840,21397554,0.850255115696261
"2390",140,"sbm",1,1,1000,181774,1,1000,254,505,363.548,254,250.960431089161,0.902283474551685,0.000613349848350762,0.0370538199760173,2,0.000518266423097118,0.403855172063754,0.00261241064105511,382.788212651024,0.287001891672501,0.141593593593594,2,2,1.63608808808809,12870.5074802437,12592,27928.56,13238.2592707243,51935,27928560,0.0687895410047683
"2391",141,"sbm",1,1,1000,203754,1,1000,205,701,407.508,205,204.815462978876,0.942433200354773,0.000640201463326309,0,2,0.00108777003388927,0.506082045666076,0.00207881689823413,481.042847424156,0.344859195629582,0.293785785785786,2,2,1.59208408408408,10130.8806205535,15807,52766.562,38320.8466438786,112733,52766562,-0.53668111178665
"2392",142,"sbm",1,1,1000,43655,1,1000,51,137,87.31,51,49.4088615073925,0.669212938215225,0.000523071615132425,0.150932370896158,3,0.00102131465400589,0.0986516230293643,0.0108633465091651,92.0526652773458,0.418508695141206,0.0497397397397397,2.541,2,1.91388388388388,7576.85041273667,111,387.114,203.432578064129,1018,387114,0.21846966949582
"2393",143,"sbm",1,1,1000,132761,1,1000,162,358,265.522,162,160.782571321554,0.900206395398557,0.000577816327775123,0.000764930436654894,2,0.00067084707552726,0.276283582155814,0.00363431114888185,275.155307026385,0.248656964260792,0.0925705705705706,2,2,1.73421221221221,11747.9925816666,3988,10143.936,3465.61774208268,17853,10143936,-0.30007521262256
"2394",144,"sbm",1,1,1000,260608,1,1000,381,688,521.216,381,378.47283367563,0.939962617607753,0.000680805254231393,0,2,0.000373003344775003,0.560648888951813,0.00184656234581701,541.546838245285,0.23338816645947,0.166950950950951,2,2,1.47826226226226,13334.6016962117,42436,79198.944,30289.6123945136,130036,79198944,-0.0748391217903137
"2395",145,"sbm",1,1,1000,278685,1,1000,434,648,557.37,434,431.541279755544,0.85309018151353,0.000695240124579363,0.0644792848941921,2,0.000139075107811264,0.572979528903148,0.00177246855262484,564.184903883966,0.145477047874444,0.0907207207207207,2,2,1.44207207207207,13583.5635235549,51506,89795.748,20329.8388037456,120965,89795748,0.129030543380315
"2396",146,"sbm",1,1,1000,238801,1,1000,394,561,477.602,394,359.8583899465,0.786371306590899,0.00065811773012324,0.0964006354437618,2,0.000193420202792134,0.488667671000939,0.00207846128423072,481.125151373757,0.153082304577624,0.0834814814814815,2,2,1.52191991991992,13616.8519214294,36228,55958.478,10022.3276315769,76769,55958478,0.167724227498936
"2397",147,"sbm",1,1,1000,137546,1,1000,105,409,275.092,105,103.341429614907,0.76698448497552,0.000583030633282104,0.0679278011017963,2,0.000728348334554733,0.406636215259698,0.00301815242670553,331.32852772832,0.344912723271762,0.134042042042042,2,2,1.72463263263263,11100.4353143163,1492,18110.166,12817.2901802998,34310,18110166,0.211388258371629
"2398",148,"sbm",1,1,1000,74820,1,1000,24,342,149.64,24,20.2060507724481,0.25263926251581,0.000529706576696211,0.197104271047091,3,0.00193288341950086,0.682696533569968,0.00330506822239128,302.5656152043,0.614445448375952,0.192552552552553,2.712,2,1.90815215215215,6571.17848994662,15,13823.52,16913.3224344412,40506,13823520,0.7323176985376
"2399",149,"sbm",1,1,1000,120002,1,1000,154,317,240.004,154,60.1282524184898,0.285925149396351,0.000569280483931,0.299858606817312,2,0.000443401028997269,0.345347675587689,0.00380070395618857,263.109153337694,0.360367475534972,0.0770730730730731,2,2,1.75975575575576,10815.1278581047,3200,10331.448,4986.59336347658,18254,10331448,0.65404989053826
"2400",150,"sbm",1,1,1000,78869,1,1000,114,220,157.738,114,111.38216779691,0.860070850176243,0.000543470722327456,0.00364526383825533,2,0.000854456542690992,0.140269857143573,0.00625526680354495,159.865283353427,0.254636012876086,0.0623243243243243,2,2,1.8421041041041,9719.42905774721,974,1764.375,363.799734224232,3150,1764375,-0.336253184771981
"2401",151,"sbm",1,1,1000,57439,1,1000,16,207,114.878,16,15.9086243061794,0.835778521556947,0.000524186097603209,0.0314669283672001,3,0.00179014904489845,0.204036281724942,0.00647239331130372,154.502353596706,0.453316895674007,0.0922142142142142,2.477,2,1.91545545545546,7586.36107372203,30,1814.037,1419.01417218147,4497,1814037,-0.10845979069353
"2402",152,"sbm",1,1,1000,110648,1,1000,123,343,221.296,123,35.9487607442039,0.159334460769587,0.000563933074374134,0.411284164393251,2,0.000671753268823351,0.524123463499919,0.0033785576425195,295.984294426383,0.584600368642469,0.121825825825826,2,2,1.77848248248248,9450.94456714274,1566,14351.61,14401.1960782563,38518,14351610,0.823023369689832
"2403",153,"sbm",1,1,1000,15703,1,1000,16,49,31.406,16,14.4325755355469,0.65698461938344,0.000427501702019975,0.0354197822943317,3,0.00184593711939387,0.0263214326174562,0.0308050577447394,32.4622017684992,0.402559264870959,0.0176116116116116,3,3,2.34368968968969,4677.03515730937,0,13.011,6.54275833931582,43,13011,-0.070623419662844
"2404",154,"sbm",1,1,1000,55528,1,1000,12,206,111.056,12,1.91032377937599,0.0525334155055275,0.000446910301447526,0.149069494729291,4,0.00431956110893057,0.27546585761558,0.00591557049005883,169.045403428209,0.508074603548493,0.095039039039039,3.071,3,2.25775775775776,7405.04102604443,1,2390.988,1983.68023711967,5903,2390988,0.883507769363537
"2405",155,"sbm",1,1,1000,85608,1,1000,83,308,171.216,83,82.6522091865161,0.876393081698686,0.000548539116982687,0,2,0.00170923594351473,0.200136696393097,0.00504309460469223,198.2909460135,0.364545363944421,0.136920920920921,2,2,1.82861261261261,9045.34080138399,967,3590.55,2511.41726086251,8537,3590550,-0.547828554861517
"2406",156,"sbm",1,1,1000,80283,1,1000,88,225,160.566,88,49.5058313648245,0.354403995007778,0.00054443085147276,0.268118766932713,3,0.000643766760947991,0.219050592359673,0.00570268782878291,175.355907604261,0.385827789078219,0.0644984984984985,2.004,2,1.83927727727728,9615.7840941108,572,2939.172,1504.52814575114,5974,2939172,0.565105129697948
"2407",157,"sbm",1,1,1000,52183,1,1000,45,157,104.366,45,26.2699597053508,0.312735908835655,0.000526976173953734,0.264797396321451,3,0.000855700471687736,0.157195251359257,0.0083041594038879,120.421580483127,0.431163517026384,0.0526866866866867,2.911,2,1.90005805805806,8014.78563924778,90,919.488,586.256046457525,2049,919488,0.59427593885628
"2408",158,"sbm",1,1,1000,35229,1,1000,18,152,70.458,18,5.82872830061623,0.099723827617502,0.000457824502374486,0.36008478827556,3,0.00304323413058148,0.269695149896487,0.0080470801562224,124.268676412618,0.657480716677167,0.0816236236236236,3,3,2.19122322322322,6164.08444021709,4,955.668,1164.59379720505,3490,955668,0.86068341003294
"2409",159,"sbm",1,1,1000,289423,1,1000,480,693,578.846,480,476.759891145251,0.946413730092301,0.000705949485481702,0,2,0.000201877862238279,0.589136931969166,0.00171048529686296,584.629404201255,0.158660778468104,0.114268268268268,2,2,1.42057457457457,13580.1663370121,69498,99606.861,19234.8780303521,139453,99606861,-0.0931796145743067
"2410",160,"sbm",1,1,1000,161229,1,1000,44,533,322.458,44,43.9013227238119,0.914373414083879,0.00060570466067614,0.00113845834099602,3,0.000965239998635723,0.638741894946914,0.00219842981851557,454.870103915905,0.385487110548529,0.210752752752753,2.086,2,1.67732532532533,9191.60112047763,657,46954.413,37116.5013967961,88348,46954413,-0.0700861631981967
"2411",161,"sbm",1,1,1000,196782,1,1000,53,628,393.564,53,52.3294318290245,0.723367907931876,0.000638316791985192,0.0400709835369253,3,0.000864803231752327,0.836373081513086,0.00175966539776718,568.289858554295,0.380741718936655,0.234670670670671,2.142,2,1.60624224224224,7671.87481939604,630,91714.209,73655.1654651934,162194,91714209,0.259253714465038
"2412",162,"sbm",1,1,1000,195957,1,1000,27,637,391.914,27,26.9744949143261,0.931007301459228,0.000640080834320191,5.24973526215477e-05,3,0.00104835460243275,0.88374477970902,0.00169818433485334,588.864223674729,0.376277564309068,0.245331331331331,2.384,2,1.60994794794795,6285.97563561665,342,102058.368,82375.2999309216,174624,102058368,-0.0565076131483725
"2413",163,"sbm",1,1,1000,195798,1,1000,350,441,391.596,350,344.969066766626,0.932098228452052,0.000622550104212474,0,2,0.000161146648206062,0.295574848390161,0.00255078189483803,392.036654338687,0.112465572012078,0.0494534534534535,2,2,1.60801201201201,11867.2454828122,15583,22630.479,3568.06471990131,31518,22630479,-0.00236511190229975
"2414",164,"sbm",1,1,1000,307379,1,1000,423,747,614.758,423,419.526642854489,0.792082747222987,0.000728168570309395,0.0867052936741522,2,0.000146395143131584,0.680010611543172,0.00155613187870339,642.619056704388,0.18906479878151,0.132374374374374,2,2,1.38462662662663,12289.3824268456,52066,133124.28,55523.9026410436,190982,133124280,0.199300030828651
"2415",165,"sbm",1,1,1000,210567,1,1000,251,554,421.134,251,250.402195304444,0.931933374757012,0.000637293260617821,0,2,0.000494029867870472,0.45251258714497,0.00225024415068146,444.396222381985,0.214214574275079,0.132998998998999,2,2,1.57844444444444,12628.6782687557,16879,42864.801,17427.4914048484,67612,42864801,-0.357696487054251
"2416",166,"sbm",1,1,1000,210247,1,1000,257,648,420.494,257,254.970521579164,0.926604330657984,0.00063989975563312,0,2,0.000782528455023582,0.518171560934839,0.00213097878950736,469.267927453741,0.328503022988202,0.227733733733734,2,2,1.57908508508509,12447.6693019822,18789,51500.403,32435.3496804873,103193,51500403,-0.10118677689825
"2417",167,"sbm",1,1,1000,107650,1,1000,141,293,215.3,141,4.82626873224615,0.0215234862447834,0.00054409956998401,0.489102574379089,3,0.00186696388351225,0.502900227526463,0.00378000547907091,264.549881087948,0.626880193027291,0.0777777777777778,2.98,2,1.84172172172172,9441.14341798124,2941,12078.369,9024.51141819745,28139,12078369,0.925358642138752
"2418",168,"sbm",1,1,1000,191006,1,1000,105,590,382.012,105,104.14886306291,0.835131000539219,0.000627966130043487,0.0364315061861322,2,0.000839070311494451,0.644892483114899,0.00202834585782181,493.01256792265,0.357869755471853,0.208196196196196,2,2,1.61760560560561,10451.7273255303,2843,59811.462,45118.5647721606,110621,59811462,0.143714202252301
"2419",169,"sbm",1,1,1000,119479,1,1000,27,402,238.958,27,14.7847248123073,0.185501132385471,0.000572071584069044,0.130749324500567,3,0.00119678455152098,0.569944035458823,0.00279689749434417,357.539023872766,0.447740583134939,0.163205205205205,2.667,2,1.7627967967968,8949.62896812763,31,22815.363,18631.889873104,46394,22815363,0.795062505276821
"2420",170,"sbm",1,1,1000,290234,1,1000,464,685,580.468,464,463.37673608646,0.957019651761879,0.000707384161721501,9.67136590644016e-07,2,0.000173199299495841,0.531445065413037,0.00170321273440636,587.125718237742,0.128595069280418,0.104636636636637,2,2,1.41895095095095,11214.9991589454,56309,90864.681,23361.5712411236,126771,90864681,-0.489823605310467
"2421",171,"sbm",1,1,1000,282354,1,1000,318,732,564.708,318,315.199502873392,0.785969806457112,0.000707041012830535,0.0790368910190592,2,0.000218273319125975,0.700973593009887,0.00160305250289446,623.809886572278,0.247680173056158,0.167459459459459,2,2,1.43472672672673,11466.8819758188,27480,121545.129,70055.9167421349,190574,121545129,0.204929707584202
"2422",172,"sbm",1,1,1000,233912,1,1000,258,600,467.824,258,28.4193611419445,0.0775861574772521,0.000659024894477496,0.346694506707246,2,0.000629796629798018,0.876920925645833,0.00174436693199775,573.273880429927,0.392016726180022,0.132308308308308,2,2,1.53170770770771,7309.52032087413,20421,104660.067,63740.7949062749,164108,104660067,0.918559277615553
"2423",173,"sbm",1,1,1000,116059,1,1000,35,385,232.118,35,34.4239412642027,0.821362079211456,0.000568874244619738,0.0241881066065673,3,0.00121057148217125,0.457811827747099,0.00308085041154234,324.585704081419,0.420611957563122,0.153035035035035,2.4,2,1.77176176176176,9397.23570638341,183,17015.706,13535.2823456972,35716,17015706,0.13344304615342
"2424",174,"sbm",1,1,1000,119950,1,1000,85,370,239.9,85,78.0420039831294,0.520958220279593,0.000570757461235006,0.144155838032416,2,0.00064616491450263,0.394066078645777,0.0033401477142468,299.38795692618,0.395771250374445,0.13023023023023,2,2,1.75985985985986,10506.1045801269,642,13433.289,10118.6863528319,27478,13433289,0.45879697789228
"2425",175,"sbm",1,1,1000,90524,1,1000,96,305,181.048,96,94.1371016849246,0.866359895889856,0.000551157485119521,0.00677747318490403,2,0.00134963791946499,0.22880180020116,0.00487782366109535,205.009461079092,0.390404292698334,0.124076076076076,2,2,1.81877077077077,10034.0696119745,1021,4258.695,2873.68862932526,10071,4258695,-0.0782611635611545
"2426",176,"sbm",1,1,1000,246636,1,1000,261,663,493.272,261,260.475964298384,0.942646541060402,0.000671672874974381,0,2,0.000439197820169632,0.567738810777438,0.00186809854197676,535.303667086979,0.223442779618971,0.169897897897898,2,2,1.50623423423423,12421.6370744515,23849,76007.661,36517.3299027092,118120,76007661,-0.286677004961966
"2427",177,"sbm",1,1,1000,239740,1,1000,354,625,479.48,354,352.163326073239,0.941780356500627,0.000660851452744861,0,2,0.000473132247042426,0.455609615666969,0.00203680640593246,490.964677392693,0.19093034449728,0.145665665665666,2,2,1.52004004004004,12431.6533007297,31825,54059.214,14736.9988959307,84123,54059214,-0.429737115772374
"2428",178,"sbm",1,1,1000,156359,1,1000,240,406,312.718,240,236.252998850991,0.849109227789555,0.000593752259623121,0.067105742985062,2,0.00041116935613039,0.326665201577099,0.00313209535414935,319.275081671833,0.246346601252501,0.0933753753753754,2,2,1.68696896896897,12596.0625655539,8882,16215.576,5053.75336391551,27736,16215576,0.116857711859795
"2429",179,"sbm",1,1,1000,87081,1,1000,21,300,174.162,21,12.6946638438048,0.227230752956613,0.000543534480967097,0.119923312131321,3,0.00159267381817437,0.412627490476683,0.0038343485270406,260.800496602695,0.457587307383662,0.125963963963964,3,3,1.8511951951952,8538.43156814709,9,8819.115,7235.23637258259,18768,8819115,0.741236461741494
"2430",180,"sbm",1,1,1000,208940,1,1000,87,654,417.88,87,86.3709523013804,0.919055761613198,0.000648092256992091,0.00289266376900105,2,0.000774088389962871,0.770016065269776,0.00176334363244388,567.104438182627,0.34917684614882,0.236356356356356,2,2,1.5817017017017,8884.52377653253,2724,91110.567,70508.2309861076,158225,91110567,-0.00590057887205885
"2431",181,"sbm",1,1,1000,48593,1,1000,69,129,97.186,69,66.8307640717771,0.813651556215135,0.000525909834713797,0.00843316504609404,3,0.000892562199301064,0.0797826608666072,0.0101915287875236,98.1207060146061,0.232570007110519,0.0318458458458458,2.408,2,1.90342542542543,7931.57747814142,155,376.662,94.8147752072302,740,376662,-0.0661620398848514
"2432",182,"sbm",1,1,1000,148200,1,1000,190,447,296.4,190,187.083579147102,0.901942486827226,0.000589290252641462,0.0206386034118827,2,0.000796393019719856,0.354137313894707,0.00308832276619533,323.800352393851,0.344975831831598,0.150750750750751,2,2,1.7033033033033,12021.3448236359,5695,16872.969,10219.5493694856,35826,16872969,0.0483842920716362
"2433",183,"sbm",1,1,1000,294388,1,1000,491,663,588.776,491,488.134468734357,0.949182077752249,0.000710301843053323,0,2,0.000129898576113492,0.591874227297066,0.00169003344495941,591.70426655315,0.104160286913164,0.0742982982982983,2,2,1.41063463463463,13528.4481342815,72883,102992.58,13716.5661839791,127766,102992580,-0.141459185981684
"2434",184,"sbm",1,1,1000,113173,1,1000,20,401,226.346,20,19.9529927846255,0.878813316621707,0.000562814993813414,0.00560423657523574,3,0.00145350779974002,0.490417665730474,0.0029975916611202,333.601141533166,0.430054029981983,0.174828828828829,2.4,2,1.79696496496497,8641.53977324492,94,18479.073,14926.843923388,38629,18479073,-0.0215103376221696
"2435",185,"sbm",1,1,1000,34005,1,1000,28,108,68.01,28,27.370917539064,0.771216951805985,0.000513039027000363,0.0473726493208604,3,0.00152783002285628,0.0776920460445049,0.0134758921993102,74.206589456926,0.362962206870871,0.04003003003003,2.988,2,1.95196396396396,6639.65801054931,25,195.291,102.271010939947,455,195291,-0.168669676055779
"2436",186,"sbm",1,1,1000,215404,1,1000,267,686,430.808,267,266.782652120184,0.948738201971507,0.000646122181589819,0,2,0.00087240537410832,0.40209568518602,0.00211538106645628,472.728065811431,0.295734649608254,0.255447447447447,2,2,1.56876076076076,9751.89343122466,18125,43093.404,26371.126735847,93216,43093404,-0.674436697927787
"2437",187,"sbm",1,1,1000,106600,1,1000,91,323,213.2,91,89.9581893891377,0.878434957870113,0.000561309776665958,0.00967532868220875,2,0.00083837785624468,0.27138568884536,0.00414828307974745,241.063587218084,0.345517531656426,0.10990990990991,2,2,1.78658658658659,10645.7485350751,1061,6938.922,4172.10181173032,14287,6938922,0.00805767746141349
"2438",188,"sbm",1,1,1000,253298,1,1000,356,704,506.596,356,352.804123080772,0.899068264843465,0.000675570116774966,0.0443604258810322,2,0.000396865373730832,0.58172989351535,0.00184749778977271,541.272636717483,0.286351361772626,0.197601601601602,2,2,1.4928968968969,12847.9345493668,35084,79181.574,42534.1342305832,144448,79181574,0.0851275950999344
"2439",189,"sbm",1,1,1000,108391,1,1000,146,323,216.782,146,145.290552857245,0.897832779467325,0.00056182071209078,4.46379656785391e-05,3,0.00158158291552206,0.044340424006071,0.00447817641448784,223.305182164059,0.252502619929964,0.106324324324324,2.138,2,1.78321121121121,9451.66675364352,364,1095.609,633.325781620064,3612,1095609,-0.897784450567822
"2440",190,"sbm",1,1,1000,234727,1,1000,250,793,469.454,250,249.847426881363,0.952953709791937,0.000671285705608236,1.58863774939321e-05,2,0.000930579156424544,0.575537158980402,0.0018127410716678,551.650765588908,0.328923196453071,0.32386986986987,2,2,1.53007607607608,9495.23432315718,26739,79297.923,56980.1650484273,162374,79297923,-0.545790950913245
"2441",191,"sbm",1,1,1000,110910,1,1000,57,450,221.82,57,51.0973150357277,0.322336920166286,0.000568354651432402,0.235156289253579,3,0.00122149001300735,0.823360358963837,0.00250228831080284,399.634205092521,0.566067392994545,0.228408408408408,2.128,2,1.77810810810811,6716.14216886422,219,32001.897,38612.1420500091,80190,32001897,0.669701375799415
"2442",192,"sbm",1,1,1000,71414,1,1000,61,249,142.828,61,8.44716208005178,0.0600070821944665,0.000529493457302627,0.444742325846549,3,0.00149247452942155,0.435178032590508,0.00464982701999092,215.061763738891,0.634620577560643,0.106278278278278,2.977,2,1.89275675675676,8265.70609672909,275,5281.422,5812.35689824951,15868,5281422,0.916090158640202
